,company_name,company_type,employess,startup_type,years,location,salary_benefit,company_culture,skill_development,work_life_balance,job_security
4453,INRDeals,Internet , 11-50 Employees , Startup , 11 years old , Jammu,True,False,False,False,False
4454,Ahoy Telecom Creations,51-200 Employees (Global) , Startup,,,,True,False,False,False,False
4455,Zellers,Internet , 10k-50k Employees (Global) , Startup , 3 years old , Melbourne,True,False,False,False,False
4456,TRANZACT,Internet , 11-50 Employees , Startup , 7 years old , Mumbai,True,False,False,False,False
4457,Cheapest Online,Internet , 11-50 Employees (Global) , Startup , 11 years old , San,True,False,False,False,False
4458,MintM Loyalty Services,Internet , 11-50 Employees (Global) , Startup , 11 years old , Bangalore,True,False,False,False,False
4459,Bidstalk,Internet , Startup , 10 years old , Bangalore,,True,False,False,False,False
4460,Future Finance,Internet , 11-50 Employees (Global) , Startup , 9 years old , Dublin,True,False,False,False,False
4461,RockON Technologies,Internet , 11-50 Employees (Global) , Startup , 11 years old , San Ramon,True,False,False,False,False
4462,NAVEX Global,Internet , 501-1k Employees (Global) , Startup , 11 years old , Lake Oswego,True,False,False,False,False
4463,Book My Comfort,Internet , 51-200 Employees (Global) , Startup , 11 years old , Pune,True,False,False,False,False
4464,WomanShakti.com,Internet , 11-50 Employees (Global) , Startup , 9 years old , Pune,True,False,False,False,False
4465,Simility,Emerging Technologies , Startup , 9 years old , Palo Alto,,True,False,False,False,False
4466,GameEon,Internet , 51-200 Employees (Global) , Startup , 10 years old , Mumbai,True,False,False,False,False
4467,ThoughtBerry Technologies,IT Services & Consulting , 11-50 Employees (Global) , Startup , Bangalore,,True,False,False,False,False
4468,Refiral,Internet , Startup , 9 years old , Gurgaon,,True,False,False,False,False
4469,MeTripping Technologies,Internet , 11-50 Employees , Startup , 7 years old , Bangalore,True,False,False,False,False
4470,Near.in,Internet , Startup , 9 years old , Gurgaon,,True,False,False,False,False
4471,1CLICK,Internet , Startup , 11 years old , Bangalore,,True,False,False,False,False
4472,CouponsJi,Internet , 1-10 Employees (Global) , Startup , 7 years old , Kolkata,True,False,False,False,False
4473,BPLUGD,Internet , Startup , 7 years old , Bangalore,,True,False,False,False,False
4474,Cookaroo,Internet , Startup , 9 years old , Bangalore,,True,False,False,False,False
4475,KhauGaliDeals.com,Internet , 11-50 Employees (Global) , Startup , 11 years old , New Delhi,True,False,False,False,False
4476,QVC Realty,Engineering & Construction , 11-50 Employees (Global) , Startup , Bangalore,,True,False,False,False,False
4477,Eventifier,Financial Services , Startup , 11 years old , Bangalore,,True,False,False,False,False
4478,Learon Edutech,Internet , 11-50 Employees (Global) , Startup , 11 years old , Jaipur,True,False,False,False,False
4479,Skillzot.com,EdTech , 11-50 Employees (Global) , Startup , 11 years old , Mumbai,True,False,False,False,False
4480,ClubbingHyderabad,Internet , 11-50 Employees (Global) , Startup , 10 years old , HyderÄbÄd,True,False,False,False,False
4481,Stylopa,Internet , 11-50 Employees (Global) , Startup , 9 years old , Mumbai,True,False,False,False,False
4482,Chaaipani,Internet , Startup , 8 years old , Ahmedabad,,True,False,False,False,False
4483,Witworks,Internet , Startup , 8 years old , Bangalore,,True,False,False,False,False
4484,AdNear,Software Product , 51-200 Employees (Global) , Startup , 11 years old , San Francisco,True,False,False,False,False
4485,Zettata,Internet , Startup , 10 years old , Bangalore,,True,False,False,False,False
4486,Coursebirdie,EdTech , 11-50 Employees (Global) , Startup , 9 years old , Bangalore/Bengaluru,True,False,False,False,False
4487,Flat.to,Real Estate , Startup , 10 years old , Mumbai,,True,False,False,False,False
4488,Raycast Technologies,Financial Services , Startup , Kochi,,,True,False,False,False,False
4489,Promonin Media Services,Internet , Startup , 9 years old , Delhi,,True,False,False,False,False
4490,KountMoney,Internet , Startup , 4 years old , Bangalore,,True,False,False,False,False
4491,Parallel Labs,Internet , Startup , 9 years old , Bengaluru,,True,False,False,False,False
4492,Vidgyor Media Technologies,Financial Services , Startup , 10 years old , Bangalore,,True,False,False,False,False
4493,Explorequotes,Internet , Startup , 10 years old , Rajkot,,True,False,False,False,False
4494,Novaviz Technologies,Financial Services , Startup , 9 years old , Gurgaon,,True,False,False,False,False
4495,EatTreat,Internet , Startup , 8 years old , Delhi,,True,False,False,False,False
4496,Confosys,IT Services & Consulting , Startup , Gurgaon/Gurugram,,,True,False,False,False,False
4497,P M HEALTH & LIFE CARE,Internet , 51-200 Employees (Global) , Startup , 8 years old , Bangalore,True,False,False,False,False
4498,PHANTOM,Internet , 11-50 Employees (Global) , Startup , 3 years old , San Francisco,True,False,False,False,False
4499,Codigami,Internet , 1-10 Employees (Global) , Startup , 11 years old , Mumbai,True,False,False,False,False
4500,Kaybus,Internet , 51-200 Employees (Global) , Startup , 10 years old , San,True,False,False,False,False
4501,MineWhat,Internet , Startup , 11 years old , Bangalore,,True,False,False,False,False
4502,Spaikaven,11-50 Employees (Global) , Startup , HyderÄbÄd,,,True,False,False,False,False
4503,KhauGaliDeals.com,Internet , 11-50 Employees (Global) , Startup , 11 years old , New Delhi,True,False,False,False,False
4504,Maddycoupons,Internet , 11-50 Employees (Global) , Startup , 9 years old , Hyderabad,True,False,False,False,False
4505,Adeaction,Internet , 11-50 Employees (Global) , Startup , 9 years old , calcutta,True,False,False,False,False
4506,Stylopa,Internet , 11-50 Employees (Global) , Startup , 9 years old , Mumbai,True,False,False,False,False
4507,Skillzot.com,EdTech , 11-50 Employees (Global) , Startup , 11 years old , Mumbai,True,False,False,False,False
4508,INRDeals,Internet , 11-50 Employees , Startup , 11 years old , Jammu,True,False,False,False,False
4509,QVC Realty,Engineering & Construction , 11-50 Employees (Global) , Startup , Bangalore,,True,False,False,False,False
4510,Adone Network,Internet , 51-200 Employees , Startup , 10 years old , New Delhi,True,False,False,False,False
4511,Guru iNfoways,Internet , 11-50 Employees (Global) , Startup , 11 years old , Delhi,True,False,False,False,False
4512,CodeSystematics,Internet , 11-50 Employees (Global) , Startup , 11 years old , RÄnÄghÄt,True,False,False,False,False
4513,Etechdiary,Internet , 1-10 Employees (Global) , Startup , 10 years old , Jodhpur,True,False,False,False,False
4514,1SEO IN,Internet , 11-50 Employees (Global) , Startup , 11 years old , Pune,True,False,False,False,False
4515,RockON Technologies,Internet , 11-50 Employees (Global) , Startup , 11 years old , San Ramon,True,False,False,False,False
4516,Success Sutra Technologies,Internet , 11-50 Employees (Global) , Startup , 11 years old , hyderābād,True,False,False,False,False
4517,Webearnia,Internet , 1k-5k Employees (Global) , Startup , 9 years old , Delhi,True,False,False,False,False
4518,NAVEX Global,Internet , 501-1k Employees (Global) , Startup , 11 years old , Lake Oswego,True,False,False,False,False
4519,Routofy,Internet , 11-50 Employees (Global) , Startup , 9 years old , Delhi,True,False,False,False,False
4520,VideoKen,Internet , 11-50 Employees (Global) , Startup , 7 years old , Bangalore,True,False,False,False,False
4521,LOANYANTRA,Internet , Startup , 10 years old , Hyderabad,,True,False,False,False,False
4522,Greendzine Technologies,Internet , Startup , 9 years old , Bangalore,,True,False,False,False,False
4523,Black Pebble Salon and Spa,Internet , 11-50 Employees (Global) , Startup , 8 years old , Pune,True,False,False,False,False
4524,Takshashila Air,Startup,,,,,True,False,False,False,False
4525,Broomberg Services,Internet , 11-50 Employees , Startup , 10 years old , Delhi,True,False,False,False,False
4526,Accendere,Startup,,,,,True,False,False,False,False
4527,Curofy,Healthcare , 11-50 Employees (Global) , Startup , 9 years old , Gurgaon,True,False,False,False,False
4528,My Kind of Job,Internet , Startup , 9 years old , Mumbai,,True,False,False,False,False
4529,Benchkart,Internet , Startup , 4 years old , Gurgaon,,True,False,False,False,False
4530,iCapotech,Internet , Startup , 4 years old , Mumbai,,True,False,False,False,False
4531,Hirexp,Internet , Startup , 6 years old , Gurgaon,,True,False,False,False,False
4532,Myly,Internet , 11-50 Employees (Global) , Startup , 8 years old , Jaipur,True,False,False,False,False
4533,RIPPL,Internet , Startup , 2 years old , Gurgaon,,True,False,False,False,False
4534,OTA Insight,Internet , Startup , 11 years old , London,,True,False,False,False,False
4535,Fossbytes pvt.Ltd,Internet , 1-10 Employees (Global) , Startup , 9 years old , Noida,True,False,False,False,False
4536,NeuroLeap,Internet , 11-50 Employees , Startup , 6 years old , Mumbai,True,False,False,False,False
4537,Akulaku,Internet , 501-1k Employees (Global) , Startup , 7 years old , Jakarta,True,False,False,False,False
4538,Tallenge India,Startup,,,,,True,False,False,False,False
4539,Anaek,Internet , 11-50 Employees (Global) , Startup , 6 years old , Delhi,True,False,False,False,False
4540,Aavenir,Software Product , 11-50 Employees , Startup , 4 years old , Ahmedabad,True,False,False,False,False
4541,Nemo.Care,Internet , 11-50 Employees , Startup , 6 years old , Hyderabad,True,False,False,False,False
4542,Cloud Scale,IT Services & Consulting , 1-10 Employees , Startup , 3 years old , Chandigarh,True,False,False,False,False
4543,99.co,Internet , 51-200 Employees (Global) , Startup , 9 years old , Singapore,True,False,False,False,False
4544,DataTorrent,Internet , 51-200 Employees (Global) , Startup , 11 years old , Santa Clara,True,False,False,False,False
4545,Wrebb Digital Solutions,Internet , 11-50 Employees , Startup , 9 years old , Mumbai,True,False,False,False,False
4546,Walrus,Internet , 11-50 Employees , Startup , 4 years old , Bangalore,True,False,False,False,False
4547,About You,Internet , Startup , 9 years old , Hamburg,,True,False,False,False,False
4548,Vir Biotechnology,Internet , Startup , 6 years old , San Francisco,,True,False,False,False,False
4549,kuku.fm,Media & Entertainment , 11-50 Employees (Global) , Startup , 5 years old , Mumbai,True,False,False,False,False
4550,Wingman,Internet , 11-50 Employees (Global) , Startup , 5 years old , Bangalore,True,False,False,False,False
4551,Mela,Internet , 11-50 Employees (Global) , Startup , 4 years old , Delhi,True,False,False,False,False
4552,GreenTiger,Financial Services , 1-10 Employees (Global) , Startup , 4 years old , San Francisco,True,False,False,False,False
4553,Vahan Inc,IT Services & Consulting , 11-50 Employees (Global) , Startup , 7 years old , Bengaluru,True,False,False,False,False
4554,Trexo Robotics,Medical Equipment , 1-10 Employees (Global) , Startup , 7 years old , Mississauga,True,False,False,False,False
4555,Chutney,Internet , 11-50 Employees (Global) , Startup , 4 years old , Coimbatore,True,False,False,False,False
4556,farmtheory,Internet , 1-10 Employees (Global) , Startup , 4 years old , Bangalore,True,False,False,False,False
4557,GIGI Benefits,Internet , 1-10 Employees (Global) , Startup , 4 years old , Bangalore,True,False,False,False,False
4558,Morphle,Internet , 11-50 Employees (Global) , Startup , 6 years old , Bangalore,True,False,False,False,False
4559,NearPe,Financial Services , 11-50 Employees (Global) , Startup , 4 years old , Noida,True,False,False,False,False
4560,Spenny,Internet , 1-10 Employees (Global) , Startup , 4 years old , Singapore,True,False,False,False,False
4561,yBANQ,Internet , 11-50 Employees (Global) , Startup , 4 years old , Bangalore,True,False,False,False,False
4562,ZeFi,Financial Services , 1-10 Employees (Global) , Startup , 3 years old , London,True,False,False,False,False
4563,ZeoAuto,Internet , 11-50 Employees (Global) , Startup , 4 years old , Delhi,True,False,False,False,False
4564,Appier,Internet , 201-500 Employees (Global) , Startup , 11 years old , Taipei,True,False,False,False,False
4565,Wysh,Internet , 1-10 Employees (Global) , Startup , 4 years old , Hyderabad,True,False,False,False,False
4566,Foxy,Internet , 11-50 Employees (Global) , Startup , 5 years old , New Delhi,True,False,False,False,False
4567,Hansel.io,Software Product , 11-50 Employees (Global) , Startup , 8 years old , Bangalore,True,False,False,False,False
4568,Mocxa,Healthcare , 1-10 Employees (Global) , Startup , 5 years old , Bengaluru,True,False,False,False,False
4569,UVD Robots,Internet , Startup , 7 years old , Odense,,True,False,False,False,False
4570,Neuu,Internet , 11-50 Employees (Global) , Startup , 5 years old , Bangalore,True,False,False,False,False
4571,OMLY,Startup,,,,,True,False,False,False,False
4572,Aeonlife.io,Internet , Startup , 5 years old , Delhi,,True,False,False,False,False
4573,DocketRun Tech,Startup,,,,,True,False,False,False,False
4574,CourseMonkey.com,Education & Training , 1-10 Employees , Startup , Chennai,,True,False,False,False,False
4575,Bakbuck,Internet , Startup , 5 years old , Mumbai,,True,False,False,False,False
4576,WowTables,FMCG , 11-50 Employees (Global) , Startup , 11 years old , Mumbai,True,False,False,False,False
4577,Prayasta,Startup,,,,,True,False,False,False,False
4578,Devourin,Internet , Startup , 8 years old , Pune,,True,False,False,False,False
4579,Glowship,Internet , Startup , 9 years old , Bangalore,,True,False,False,False,False
4580,Drivekool.com,Startup , Bangalore,,,,True,False,False,False,False
4581,SpeakIn,51-200 Employees , Startup,,,,True,False,False,False,False
4582,Vicit Infot Tech,IT Services & Consulting , 1-10 Employees (Global) , Startup , 6 years old , Mumbai,True,False,False,False,False
4583,Credit Nation,Internet , 11-50 Employees , Startup , 11 years old , Delhi,True,False,False,False,False
4584,The Chitrakars,Startup , hyderābād,,,,True,False,False,False,False
4585,Help Bell,Startup,,,,,True,False,False,False,False
4586,Bizbee,Internet , Startup , 7 years old , Phoenix,,True,False,False,False,False
4587,One Labs,Internet , Startup , 8 years old , Gurgaon,,True,False,False,False,False
4588,Aquant,Internet , Startup , 7 years old , New York City,,True,False,False,False,False
4589,SPYN,Internet , Startup , 9 years old , Bangalore,,True,False,False,False,False
